,Environmental,Energy Management,Energy Consumption,SR347,Grid Electricity Used,Field Score,SA245,69,Y,Y,Y,Y,,,Y,,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,Y,Y,,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,,,,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,Y,Y,,,,,,Y
,Environmental,Energy Management,Energy Consumption,SR340,Total Fuel Consumed,Field Score,SA012,19,,,,,,,,,,,,Y,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,SR335,Energy Per Unit of Production,Field Score,ES494,13,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,SR343,Fleet Fuel Used,Field Score,SA070,12,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,Y,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,SR336,Alternative Fuel Use Percentage,Field Score,ES495,9,,,,,,,,,,,,Y,,,,,,,,,,,Y,Y,,Y,,,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,SR341,Percentage Coal of Total Fuel Consumed,Field Score,SA013,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,SR342,Percentage Natural Gas of Total Fuel Consumed,Field Score,SA014,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,ST097,Energy Consmptn in Landlrd Srvcs and Common Areas,Field Score,SA623,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,ST102,Tenant Electricity Consumption,Field Score,SA477,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,ST109,Tenant Energy Consumption,Field Score,SA476,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,ST111,Real Estate Corporate Offices Fuel Consumption,Field Score,SA635,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,ST115,Pct of Floor Area Covered for REIT Energy Data,Field Score,SA176,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,SR352,Like-for-like Fuel Consumption,Field Score,SA621,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,SR353,Like-for-like Electricity Consumption,Field Score,SA624,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,SR441,LFL Percentage Change Energy Consumption,Field Score,SA279,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,ST090,Real Estate Corp Offices Electricty Consumption,Field Score,SA632,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,ST091,Real Estate Corporate Offices Energy Consumption,Field Score,SA631,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,ST092,Htng and Coolng in Landlrd Servcs and Commn Areas,Field Score,SA628,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,ST094,Elec Consumption in Landlrd Srvcs and Commn Areas,Field Score,SA625,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,ST095,Fuel Consumption in Landlrd Srvcs and Common Areas,Field Score,SA626,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,SR344,Like-for-Like Energy Consumption,Field Score,SA172,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,SR350,Total District Heating and Cooling,Field Score,SA464,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,SR351,Total Like-for-like District Heating and Cooling,Field Score,SA469,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,SR225,Data Centers Environmental Sustainability,Field Score,SA336,6,,Y,Y,Y,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,
,Environmental,Energy Management,Energy Consumption,SR538,Energy Efficiency Policy,Field Score,ES035,3,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,SR526,Sustainable Fuel Used Pct,Field Score,SA710,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Consumption,SR338,Percentage Electricity of Total Energy Consumed,Field Score,SA010,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Target,SR268,Energy Target Score,Sub Issue Score,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Energy Target,SR354,Portfolio Energy Reduction Target,Field Score,SA182,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Renewable Energy,SR207,Renewable Energy Score,Sub Issue Score,,75,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,Y,Y,,,Y,,,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,Y,Y,,,,,,Y
,Environmental,Energy Management,Renewable Energy,SR339,Percentage Renewable Energy Consumed,Field Score,SA011,71,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,Y,Y,,,Y,,,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,Y,Y,,,,,,Y
,Environmental,Energy Management,Renewable Energy,SR357,Self Generated Renewable Electricity,Field Score,ES384,31,,,,,,,Y,,,,,Y,Y,,,,,Y,,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,Y,Y,,,,,,
,Environmental,Energy Management,Renewable Energy,SR356,Renewable Electricity Target Policy,Field Score,ES381,13,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Renewable Energy,SR358,Biomass Fuel Use Percentage,Field Score,ES496,11,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,Y,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,
,Environmental,Energy Management,Renewable Energy,SR362,Like-for-like Renewable Energy Use,Field Score,SA641,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Energy Management,Renewable Energy,ST112,Renew Enrgy Use in Landlrd Srvcs and Commn Areas,Field Score,SA638,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Environmental Supply Chain Management,,SR249,Environmental Supply Chain Management Issue Score,Issue Score,,21,,,,,,Y,Y,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,,,,
,Environmental,Environmental Supply Chain Management,,SR241,Environmental Supply Chain Management Issue Disclosure,Issue Disclosure,,21,,,,,,Y,Y,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,,,,
,Environmental,Environmental Supply Chain Management,,SR478,Environmental Supply Chain Management Issue Performance Score,Issue Performance Score,,21,,,,,,Y,Y,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,,,,
,Environmental,Environmental Supply Chain Management,,SR242,Environmental Supply Chain Management Issue Weight,Issue Weight,,21,,,,,,Y,Y,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,,,,
,Environmental,Environmental Supply Chain Management,,SR469,Environmental Supply Chain Management Issue Percentile,Issue Percentile,,21,,,,,,Y,Y,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,,,,
,Environmental,Environmental Supply Chain Management,,SR487,Environmental Supply Chain Management Issue Upper Target,Issue Upper Target,,21,,,,,,Y,Y,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,,,,
,Environmental,Environmental Supply Chain Management,,SR496,Environmental Supply Chain Management Issue Lower Target,Issue Lower Target,,21,,,,,,Y,Y,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,,,,
,Environmental,Environmental Supply Chain Management,,SR505,Environmental Supply Chain Management BI Issue Priority,Issue Priority,,21,,,,,,1,3,,,,,,2,,,,,,,,1,1,4,1,4,4,5,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,,,7,,,,,,,,,,,,,,1,3,2,1,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Supplier Environmental Compliance,SR250,Supplier Environmental Compliance Score,Sub Issue Score,,19,,,,,,Y,Y,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Supplier Environmental Compliance,SR363,Environmental Supply Chain Management,Field Score,ES037,19,,,,,,Y,Y,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Supplier Environmental Compliance,ST154,Sustain Sup Guidelines Encomp ESG Area Pub Disclsd,Field Score,ES198,2,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Supplier Environmental Compliance,SR528,Percentage Suppliers Compliance Wastewater Stds,Field Score,SA383,1,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Supplier Environmental Compliance,SR529,Percentage Crtcl Suppliers Completed Higg Idx FEM,Field Score,SA385,1,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Supplier Environmental Compliance,SR976,Zero Discharge Hazardous Chemicals Prog Commitment,Field Score,SA394,1,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Sustainable Sourcing,SR251,Sustainable Sourcing Score,Sub Issue Score,,20,,,,,,Y,Y,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Sustainable Sourcing,SR246,Percentage Raw Material from Sustainable Sources,Field Score,ES498,15,,,,,,Y,Y,,,,,,Y,,,,,,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Sustainable Sourcing,SR370,Commodity Sourcing ESG Risks Discsd,Field Score,SA393,15,,,,,,Y,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Sustainable Sourcing,SR365,Pct Recycled Materials,Field Score,ES026,10,,,,,,Y,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Sustainable Sourcing,ST127,Deforestation free Supply Chain Target Year,Field Score,SB046,9,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Sustainable Sourcing,SR374,Offers Genetically Modified Organism Free Altrntvs,Field Score,SA416,7,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Sustainable Sourcing,SR372,Percentage Palm Oil Sourced Through RSPO,Field Score,SA404,5,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Sustainable Sourcing,SR373,Animal Welfare Policy,Field Score,SA414,5,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Sustainable Sourcing,SR375,Percentage of Eggs Sold from Cage Free Sources,Field Score,SA417,5,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Sustainable Sourcing,SR531,Pct of Pork Sold from Gestation Crate Free Sources,Field Score,SA418,4,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Sustainable Sourcing,SR368,Percentage of Wood from Certified Sources,Field Score,SA126,3,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Sustainable Sourcing,SR371,Amount of Palm Oil Sourced,Field Score,SA403,3,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Sustainable Sourcing,ST116,Animal Feed From Sustainable Sources Pct,Field Score,SB059,2,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Sustainable Sourcing,SR367,Total Wood Procured,Field Score,SA124,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Sustainable Sourcing,ST153,Certification for Biomass Feedstock,Field Score,SA607,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,
,Environmental,Environmental Supply Chain Management,Sustainable Sourcing,ST165,Certified Dairy Sourcer Indicator,Field Score,SB226,1,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,GHG Emissions Management,,SR200,GHG Emissions Management Issue Score,Issue Score,,51,,,,,,Y,,Y,,,,Y,,,,,Y,,,,Y,Y,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,Y,,,,Y,Y,Y,
,Environmental,GHG Emissions Management,,SR221,GHG Emissions Management Issue Disclosure,Issue Disclosure,,51,,,,,,Y,,Y,,,,Y,,,,,Y,,,,Y,Y,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,Y,,,,Y,Y,Y,
,Environmental,GHG Emissions Management,,SR479,GHG Emissions Management Issue Performance Score,Issue Performance Score,,51,,,,,,Y,,Y,,,,Y,,,,,Y,,,,Y,Y,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,Y,,,,Y,Y,Y,
,Environmental,GHG Emissions Management,,SR222,GHG Emissions Management Issue Weight,Issue Weight,,51,,,,,,Y,,Y,,,,Y,,,,,Y,,,,Y,Y,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,Y,,,,Y,Y,Y,
,Environmental,GHG Emissions Management,,SR470,GHG Emissions Management Issue Percentile,Issue Percentile,,51,,,,,,Y,,Y,,,,Y,,,,,Y,,,,Y,Y,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,Y,,,,Y,Y,Y,
,Environmental,GHG Emissions Management,,SR488,GHG Emissions Management Issue Upper Target,Issue Upper Target,,51,,,,,,Y,,Y,,,,Y,,,,,Y,,,,Y,Y,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,Y,,,,Y,Y,Y,
